,movieId,uri
3097,6249,http://wikidata.dbpedia.org/resource/Q600299
3098,6250,http://wikidata.dbpedia.org/resource/Q1256231
3099,6252,http://wikidata.dbpedia.org/resource/Q645169
3100,6254,http://wikidata.dbpedia.org/resource/Q278513
3101,6263,http://wikidata.dbpedia.org/resource/Q28776
3102,6264,http://wikidata.dbpedia.org/resource/Q1051469
3103,6265,http://wikidata.dbpedia.org/resource/Q1592282
3104,6266,http://wikidata.dbpedia.org/resource/Q1123621
3105,6268,http://wikidata.dbpedia.org/resource/Q2300440
3106,6269,http://wikidata.dbpedia.org/resource/Q7615566
3107,6280,http://wikidata.dbpedia.org/resource/Q1385502
3108,6281,http://wikidata.dbpedia.org/resource/Q465910
3109,6283,http://wikidata.dbpedia.org/resource/Q1334287
3110,6286,http://wikidata.dbpedia.org/resource/Q944984
3111,6287,http://wikidata.dbpedia.org/resource/Q591556
3112,6288,http://wikidata.dbpedia.org/resource/Q2900179
3113,6290,http://wikidata.dbpedia.org/resource/Q691788
3114,6294,http://wikidata.dbpedia.org/resource/Q258754
3115,6296,http://wikidata.dbpedia.org/resource/Q1754773
3116,6297,http://wikidata.dbpedia.org/resource/Q967018
3117,6298,http://wikidata.dbpedia.org/resource/Q126492
3118,6299,http://wikidata.dbpedia.org/resource/Q747346
3119,6300,http://wikidata.dbpedia.org/resource/Q1103638
3120,6301,http://wikidata.dbpedia.org/resource/Q1163628
3121,6303,http://wikidata.dbpedia.org/resource/Q499036
3122,6305,http://wikidata.dbpedia.org/resource/Q261546
3123,6308,http://wikidata.dbpedia.org/resource/Q1540359
3124,6313,http://wikidata.dbpedia.org/resource/Q1306730
3125,6314,http://wikidata.dbpedia.org/resource/Q1969446
3126,6315,http://wikidata.dbpedia.org/resource/Q26665
3127,6319,http://wikidata.dbpedia.org/resource/Q1156953
3128,6320,http://wikidata.dbpedia.org/resource/Q693721
3129,6322,http://wikidata.dbpedia.org/resource/Q652586
3130,6323,http://wikidata.dbpedia.org/resource/Q604449
3131,6324,http://wikidata.dbpedia.org/resource/Q1366434
3132,6327,http://wikidata.dbpedia.org/resource/Q3602431
3133,6330,http://wikidata.dbpedia.org/resource/Q701706
3134,6331,http://wikidata.dbpedia.org/resource/Q3819745
3135,6332,http://wikidata.dbpedia.org/resource/Q743190
3136,6334,http://wikidata.dbpedia.org/resource/Q885654
3137,6335,http://wikidata.dbpedia.org/resource/Q1113039
3138,6337,http://wikidata.dbpedia.org/resource/Q472271
3139,6338,http://wikidata.dbpedia.org/resource/Q980223
3140,6339,http://wikidata.dbpedia.org/resource/Q12126017
3141,6341,http://wikidata.dbpedia.org/resource/Q2031878
3142,6345,http://wikidata.dbpedia.org/resource/Q300360
3143,6348,http://wikidata.dbpedia.org/resource/Q3284100
3144,6349,http://wikidata.dbpedia.org/resource/Q903895
3145,6357,http://wikidata.dbpedia.org/resource/Q719471
3146,6365,http://wikidata.dbpedia.org/resource/Q189600
3147,6367,http://wikidata.dbpedia.org/resource/Q672528
3148,6368,http://wikidata.dbpedia.org/resource/Q5120815
3149,6373,http://wikidata.dbpedia.org/resource/Q207816
3150,6374,http://wikidata.dbpedia.org/resource/Q1305746
3151,6376,http://wikidata.dbpedia.org/resource/Q949186
3152,6377,http://wikidata.dbpedia.org/resource/Q132863
3153,6378,http://wikidata.dbpedia.org/resource/Q1051032
3154,6379,http://wikidata.dbpedia.org/resource/Q3166407
3155,6380,http://wikidata.dbpedia.org/resource/Q348007
3156,6383,http://wikidata.dbpedia.org/resource/Q222867
3157,6385,http://wikidata.dbpedia.org/resource/Q19393
3158,6387,http://wikidata.dbpedia.org/resource/Q2390111
3159,6405,http://wikidata.dbpedia.org/resource/Q383854
3160,6410,http://wikidata.dbpedia.org/resource/Q144658
3161,6412,http://wikidata.dbpedia.org/resource/Q5265428
3162,6425,http://wikidata.dbpedia.org/resource/Q4003717
3163,6436,http://wikidata.dbpedia.org/resource/Q956250
3164,6440,http://wikidata.dbpedia.org/resource/Q237215
3165,6448,http://wikidata.dbpedia.org/resource/Q495804
3166,6460,http://wikidata.dbpedia.org/resource/Q822426
3167,6461,http://wikidata.dbpedia.org/resource/Q1187023
3168,6464,http://wikidata.dbpedia.org/resource/Q2355815
3169,6466,http://wikidata.dbpedia.org/resource/Q1785725
3170,6483,http://wikidata.dbpedia.org/resource/Q1714159
3171,6484,http://wikidata.dbpedia.org/resource/Q1624927
3172,6502,http://wikidata.dbpedia.org/resource/Q221075
3173,6503,http://wikidata.dbpedia.org/resource/Q229603
3174,6509,http://wikidata.dbpedia.org/resource/Q543810
3175,6517,http://wikidata.dbpedia.org/resource/Q2004019
3176,6523,http://wikidata.dbpedia.org/resource/Q1749386
3177,6530,http://wikidata.dbpedia.org/resource/Q5352452
3178,6534,http://wikidata.dbpedia.org/resource/Q696042
3179,6536,http://wikidata.dbpedia.org/resource/Q1043425
3180,6537,http://wikidata.dbpedia.org/resource/Q192142
3181,6538,http://wikidata.dbpedia.org/resource/Q1500112
3182,6547,http://wikidata.dbpedia.org/resource/Q825968
3183,6548,http://wikidata.dbpedia.org/resource/Q539269
3184,6549,http://wikidata.dbpedia.org/resource/Q606244
3185,6550,http://wikidata.dbpedia.org/resource/Q337881
3186,6552,http://wikidata.dbpedia.org/resource/Q151903
3187,6554,http://wikidata.dbpedia.org/resource/Q3007933
3188,6558,http://wikidata.dbpedia.org/resource/Q917306
3189,6559,http://wikidata.dbpedia.org/resource/Q1401572
3190,6564,http://wikidata.dbpedia.org/resource/Q1125253
3191,6565,http://wikidata.dbpedia.org/resource/Q179018
3192,6566,http://wikidata.dbpedia.org/resource/Q550196
3193,6567,http://wikidata.dbpedia.org/resource/Q653473
3194,6568,http://wikidata.dbpedia.org/resource/Q5026942
3195,6572,http://wikidata.dbpedia.org/resource/Q320431
3196,6577,http://wikidata.dbpedia.org/resource/Q1677214
3197,6579,http://wikidata.dbpedia.org/resource/Q1283810
3198,6581,http://wikidata.dbpedia.org/resource/Q604180
3199,6582,http://wikidata.dbpedia.org/resource/Q934335
3200,6584,http://wikidata.dbpedia.org/resource/Q971865
3201,6586,http://wikidata.dbpedia.org/resource/Q466423
3202,6591,http://wikidata.dbpedia.org/resource/Q606723
3203,6593,http://wikidata.dbpedia.org/resource/Q118713
3204,6595,http://wikidata.dbpedia.org/resource/Q678775
3205,6612,http://wikidata.dbpedia.org/resource/Q990848
3206,6614,http://wikidata.dbpedia.org/resource/Q1476000
3207,6615,http://wikidata.dbpedia.org/resource/Q965859
3208,6616,http://wikidata.dbpedia.org/resource/Q1546955
3209,6617,http://wikidata.dbpedia.org/resource/Q1546370
3210,6618,http://wikidata.dbpedia.org/resource/Q536299
3211,6620,http://wikidata.dbpedia.org/resource/Q466961
3212,6624,http://wikidata.dbpedia.org/resource/Q392677
3213,6625,http://wikidata.dbpedia.org/resource/Q1406309
3214,6629,http://wikidata.dbpedia.org/resource/Q667733
3215,6631,http://wikidata.dbpedia.org/resource/Q3301984
3216,6636,http://wikidata.dbpedia.org/resource/Q939142
3217,6638,http://wikidata.dbpedia.org/resource/Q1745428
3218,6639,http://wikidata.dbpedia.org/resource/Q5493376
3219,6643,http://wikidata.dbpedia.org/resource/Q26060
3220,6645,http://wikidata.dbpedia.org/resource/Q783365
3221,6650,http://wikidata.dbpedia.org/resource/Q353753
3222,6658,http://wikidata.dbpedia.org/resource/Q184591
3223,6659,http://wikidata.dbpedia.org/resource/Q3998250
3224,6662,http://wikidata.dbpedia.org/resource/Q1131556
3225,6663,http://wikidata.dbpedia.org/resource/Q1133395
3226,6664,http://wikidata.dbpedia.org/resource/Q744551
3227,6666,http://wikidata.dbpedia.org/resource/Q308920
3228,6669,http://wikidata.dbpedia.org/resource/Q152105
3229,6670,http://wikidata.dbpedia.org/resource/Q5151744
3230,6684,http://wikidata.dbpedia.org/resource/Q742308
3231,6686,http://wikidata.dbpedia.org/resource/Q375775
3232,6695,http://wikidata.dbpedia.org/resource/Q1540379
3233,6702,http://wikidata.dbpedia.org/resource/Q1210033
3234,6707,http://wikidata.dbpedia.org/resource/Q1024838
3235,6708,http://wikidata.dbpedia.org/resource/Q4536
3236,6709,http://wikidata.dbpedia.org/resource/Q93853
3237,6710,http://wikidata.dbpedia.org/resource/Q787730
3238,6711,http://wikidata.dbpedia.org/resource/Q107270
3239,6713,http://wikidata.dbpedia.org/resource/Q939736
3240,6720,http://wikidata.dbpedia.org/resource/Q1783576
3241,6721,http://wikidata.dbpedia.org/resource/Q947446
3242,6723,http://wikidata.dbpedia.org/resource/Q259332
3243,6724,http://wikidata.dbpedia.org/resource/Q603162
3244,6731,http://wikidata.dbpedia.org/resource/Q219170
3245,6732,http://wikidata.dbpedia.org/resource/Q475293
3246,6734,http://wikidata.dbpedia.org/resource/Q1740809
3247,6744,http://wikidata.dbpedia.org/resource/Q651740
3248,6750,http://wikidata.dbpedia.org/resource/Q614009
3249,6753,http://wikidata.dbpedia.org/resource/Q951703
3250,6754,http://wikidata.dbpedia.org/resource/Q164804
3251,6755,http://wikidata.dbpedia.org/resource/Q997423
3252,6760,http://wikidata.dbpedia.org/resource/Q1458594
3253,6763,http://wikidata.dbpedia.org/resource/Q128934
3254,6764,http://wikidata.dbpedia.org/resource/Q557488
3255,6765,http://wikidata.dbpedia.org/resource/Q41315
3256,6770,http://wikidata.dbpedia.org/resource/Q83630
3257,6773,http://wikidata.dbpedia.org/resource/Q779517
3258,6774,http://wikidata.dbpedia.org/resource/Q747551
3259,6776,http://wikidata.dbpedia.org/resource/Q843949
3260,6777,http://wikidata.dbpedia.org/resource/Q309545
3261,6780,http://wikidata.dbpedia.org/resource/Q1962105
3262,6783,http://wikidata.dbpedia.org/resource/Q748599
3263,6785,http://wikidata.dbpedia.org/resource/Q662679
3264,6786,http://wikidata.dbpedia.org/resource/Q1215865
3265,6787,http://wikidata.dbpedia.org/resource/Q466781
3266,6790,http://wikidata.dbpedia.org/resource/Q790112
3267,6791,http://wikidata.dbpedia.org/resource/Q797679
3268,6793,http://wikidata.dbpedia.org/resource/Q754892
3269,6794,http://wikidata.dbpedia.org/resource/Q1306317
3270,6798,http://wikidata.dbpedia.org/resource/Q851611
3271,6800,http://wikidata.dbpedia.org/resource/Q637290
3272,6808,http://wikidata.dbpedia.org/resource/Q392806
3273,6810,http://wikidata.dbpedia.org/resource/Q1193347
3274,6811,http://wikidata.dbpedia.org/resource/Q7118672
3275,6812,http://wikidata.dbpedia.org/resource/Q375186
3276,6818,http://wikidata.dbpedia.org/resource/Q1130395
3277,6820,http://wikidata.dbpedia.org/resource/Q1475136
3278,6827,http://wikidata.dbpedia.org/resource/Q6090671
3279,6832,http://wikidata.dbpedia.org/resource/Q603865
3280,6850,http://wikidata.dbpedia.org/resource/Q1196673
3281,6852,http://wikidata.dbpedia.org/resource/Q1722631
3282,6856,http://wikidata.dbpedia.org/resource/Q1321622
3283,6857,http://wikidata.dbpedia.org/resource/Q1052531
3284,6858,http://wikidata.dbpedia.org/resource/Q663469
3285,6862,http://wikidata.dbpedia.org/resource/Q151881
3286,6863,http://wikidata.dbpedia.org/resource/Q820753
3287,6867,http://wikidata.dbpedia.org/resource/Q1653448
3288,6868,http://wikidata.dbpedia.org/resource/Q112635
3289,6869,http://wikidata.dbpedia.org/resource/Q3283009
3290,6870,http://wikidata.dbpedia.org/resource/Q221586
3291,6873,http://wikidata.dbpedia.org/resource/Q750117
3292,6879,http://wikidata.dbpedia.org/resource/Q151870
3293,6880,http://wikidata.dbpedia.org/resource/Q392696
3294,6881,http://wikidata.dbpedia.org/resource/Q180403
3295,6884,http://wikidata.dbpedia.org/resource/Q1146246
3296,6885,http://wikidata.dbpedia.org/resource/Q59572
3297,6887,http://wikidata.dbpedia.org/resource/Q82352
3298,6888,http://wikidata.dbpedia.org/resource/Q635937
3299,6889,http://wikidata.dbpedia.org/resource/Q215365
3300,6890,http://wikidata.dbpedia.org/resource/Q1163943
3301,6893,http://wikidata.dbpedia.org/resource/Q1051032
3302,6898,http://wikidata.dbpedia.org/resource/Q1719141
3303,6909,http://wikidata.dbpedia.org/resource/Q1139236
3304,6932,http://wikidata.dbpedia.org/resource/Q466436
3305,6934,http://wikidata.dbpedia.org/resource/Q207536
3306,6936,http://wikidata.dbpedia.org/resource/Q949879
3307,6942,http://wikidata.dbpedia.org/resource/Q190588
3308,6944,http://wikidata.dbpedia.org/resource/Q2566505
3309,6946,http://wikidata.dbpedia.org/resource/Q834165
3310,6950,http://wikidata.dbpedia.org/resource/Q1637139
3311,6952,http://wikidata.dbpedia.org/resource/Q606481
3312,6953,http://wikidata.dbpedia.org/resource/Q214013
3313,6954,http://wikidata.dbpedia.org/resource/Q549012
3314,6957,http://wikidata.dbpedia.org/resource/Q527380
3315,6958,http://wikidata.dbpedia.org/resource/Q1212923
3316,6959,http://wikidata.dbpedia.org/resource/Q1703608
3317,6963,http://wikidata.dbpedia.org/resource/Q5267205
3318,6966,http://wikidata.dbpedia.org/resource/Q1166264
3319,6970,http://wikidata.dbpedia.org/resource/Q1306336
3320,6974,http://wikidata.dbpedia.org/resource/Q1455699
3321,6975,http://wikidata.dbpedia.org/resource/Q696928
3322,6978,http://wikidata.dbpedia.org/resource/Q1574019
3323,6979,http://wikidata.dbpedia.org/resource/Q504697
3324,6981,http://wikidata.dbpedia.org/resource/Q2352630
3325,6985,http://wikidata.dbpedia.org/resource/Q51520
3326,6987,http://wikidata.dbpedia.org/resource/Q7720893
3327,6989,http://wikidata.dbpedia.org/resource/Q594307
3328,6992,http://wikidata.dbpedia.org/resource/Q651460
3329,6993,http://wikidata.dbpedia.org/resource/Q845057
3330,6994,http://wikidata.dbpedia.org/resource/Q578336
3331,6996,http://wikidata.dbpedia.org/resource/Q771408
3332,6997,http://wikidata.dbpedia.org/resource/Q978974
3333,6999,http://wikidata.dbpedia.org/resource/Q1631466
3334,7000,http://wikidata.dbpedia.org/resource/Q518127
3335,7001,http://wikidata.dbpedia.org/resource/Q598818
3336,7004,http://wikidata.dbpedia.org/resource/Q257630
3337,7007,http://wikidata.dbpedia.org/resource/Q785719
3338,7008,http://wikidata.dbpedia.org/resource/Q570567
3339,7009,http://wikidata.dbpedia.org/resource/Q1058555
3340,7010,http://wikidata.dbpedia.org/resource/Q602927
3341,7013,http://wikidata.dbpedia.org/resource/Q1132629
3342,7015,http://wikidata.dbpedia.org/resource/Q1548602
3343,7016,http://wikidata.dbpedia.org/resource/Q901148
3344,7017,http://wikidata.dbpedia.org/resource/Q325691
3345,7018,http://wikidata.dbpedia.org/resource/Q777629
3346,7019,http://wikidata.dbpedia.org/resource/Q3407141
3347,7022,http://wikidata.dbpedia.org/resource/Q864592
3348,7025,http://wikidata.dbpedia.org/resource/Q1505754
3349,7026,http://wikidata.dbpedia.org/resource/Q1518770
3350,7027,http://wikidata.dbpedia.org/resource/Q260548
3351,7028,http://wikidata.dbpedia.org/resource/Q1305773
3352,7030,http://wikidata.dbpedia.org/resource/Q12128282
3353,7036,http://wikidata.dbpedia.org/resource/Q1067125
3354,7044,http://wikidata.dbpedia.org/resource/Q751382
3355,7045,http://wikidata.dbpedia.org/resource/Q1616747
3356,7046,http://wikidata.dbpedia.org/resource/Q785087
3357,7048,http://wikidata.dbpedia.org/resource/Q1065201
3358,7050,http://wikidata.dbpedia.org/resource/Q1464435
3359,7054,http://wikidata.dbpedia.org/resource/Q1466426
3360,7056,http://wikidata.dbpedia.org/resource/Q1199902
3361,7059,http://wikidata.dbpedia.org/resource/Q284686
3362,7060,http://wikidata.dbpedia.org/resource/Q898465
3363,7064,http://wikidata.dbpedia.org/resource/Q179673
3364,7067,http://wikidata.dbpedia.org/resource/Q18411
3365,7069,http://wikidata.dbpedia.org/resource/Q929582
3366,7072,http://wikidata.dbpedia.org/resource/Q3208286
3367,7076,http://wikidata.dbpedia.org/resource/Q261209
3368,7078,http://wikidata.dbpedia.org/resource/Q618741
3369,7079,http://wikidata.dbpedia.org/resource/Q1193924
3370,7080,http://wikidata.dbpedia.org/resource/Q44662
3371,7082,http://wikidata.dbpedia.org/resource/Q1304614
3372,7084,http://wikidata.dbpedia.org/resource/Q767819
3373,7085,http://wikidata.dbpedia.org/resource/Q942355
3374,7087,http://wikidata.dbpedia.org/resource/Q1323132
3375,7089,http://wikidata.dbpedia.org/resource/Q18428
3376,7090,http://wikidata.dbpedia.org/resource/Q21161311
3377,7091,http://wikidata.dbpedia.org/resource/Q887192
3378,7092,http://wikidata.dbpedia.org/resource/Q561208
3379,7093,http://wikidata.dbpedia.org/resource/Q645456
3380,7099,http://wikidata.dbpedia.org/resource/Q8885676
3381,7101,http://wikidata.dbpedia.org/resource/Q691838
3382,7102,http://wikidata.dbpedia.org/resource/Q389014
3383,7104,http://wikidata.dbpedia.org/resource/Q207482
3384,7107,http://wikidata.dbpedia.org/resource/Q1306758
3385,7108,http://wikidata.dbpedia.org/resource/Q1585023
3386,7115,http://wikidata.dbpedia.org/resource/Q1516994
3387,7116,http://wikidata.dbpedia.org/resource/Q617117
3388,7117,http://wikidata.dbpedia.org/resource/Q1537071
3389,7121,http://wikidata.dbpedia.org/resource/Q1059199
3390,7123,http://wikidata.dbpedia.org/resource/Q1755864
3391,7124,http://wikidata.dbpedia.org/resource/Q2361836
3392,7132,http://wikidata.dbpedia.org/resource/Q943992
3393,7137,http://wikidata.dbpedia.org/resource/Q2300940
3394,7139,http://wikidata.dbpedia.org/resource/Q1536722
3395,7142,http://wikidata.dbpedia.org/resource/Q597846
3396,7143,http://wikidata.dbpedia.org/resource/Q207130
3397,7147,http://wikidata.dbpedia.org/resource/Q278997
3398,7149,http://wikidata.dbpedia.org/resource/Q584766
3399,7150,http://wikidata.dbpedia.org/resource/Q301077
3400,7151,http://wikidata.dbpedia.org/resource/Q392441
3401,7154,http://wikidata.dbpedia.org/resource/Q642546
3402,7155,http://wikidata.dbpedia.org/resource/Q83789
3403,7158,http://wikidata.dbpedia.org/resource/Q508841
3404,7160,http://wikidata.dbpedia.org/resource/Q459057
3405,7161,http://wikidata.dbpedia.org/resource/Q822930
3406,7162,http://wikidata.dbpedia.org/resource/Q390097
3407,7163,http://wikidata.dbpedia.org/resource/Q247516
3408,7164,http://wikidata.dbpedia.org/resource/Q1364029
3409,7169,http://wikidata.dbpedia.org/resource/Q466485
3410,7171,http://wikidata.dbpedia.org/resource/Q4697016
3411,7173,http://wikidata.dbpedia.org/resource/Q426396
3412,7175,http://wikidata.dbpedia.org/resource/Q670055
3413,7192,http://wikidata.dbpedia.org/resource/Q765489
3414,7193,http://wikidata.dbpedia.org/resource/Q977196
3415,7206,http://wikidata.dbpedia.org/resource/Q1346590
3416,7208,http://wikidata.dbpedia.org/resource/Q718917
3417,7212,http://wikidata.dbpedia.org/resource/Q1525998
3418,7215,http://wikidata.dbpedia.org/resource/Q786996
3419,7216,http://wikidata.dbpedia.org/resource/Q1138382
3420,7222,http://wikidata.dbpedia.org/resource/Q1547202
3421,7225,http://wikidata.dbpedia.org/resource/Q911699
3422,7228,http://wikidata.dbpedia.org/resource/Q26265
3423,7235,http://wikidata.dbpedia.org/resource/Q1331978
3424,7236,http://wikidata.dbpedia.org/resource/Q1194657
3425,7247,http://wikidata.dbpedia.org/resource/Q1637791
3426,7254,http://wikidata.dbpedia.org/resource/Q221109
3427,7255,http://wikidata.dbpedia.org/resource/Q1364349
3428,7256,http://wikidata.dbpedia.org/resource/Q2299632
3429,7257,http://wikidata.dbpedia.org/resource/Q1591605
3430,7258,http://wikidata.dbpedia.org/resource/Q701064
3431,7259,http://wikidata.dbpedia.org/resource/Q1754386
3432,7263,http://wikidata.dbpedia.org/resource/Q1312200
3433,7265,http://wikidata.dbpedia.org/resource/Q822946
3434,7285,http://wikidata.dbpedia.org/resource/Q1141912
3435,7293,http://wikidata.dbpedia.org/resource/Q241482
3436,7294,http://wikidata.dbpedia.org/resource/Q1387340
3437,7299,http://wikidata.dbpedia.org/resource/Q128927
3438,7301,http://wikidata.dbpedia.org/resource/Q1159262
3439,7303,http://wikidata.dbpedia.org/resource/Q707986
3440,7305,http://wikidata.dbpedia.org/resource/Q1219363
3441,7310,http://wikidata.dbpedia.org/resource/Q261601
3442,7311,http://wikidata.dbpedia.org/resource/Q2698384
3443,7315,http://wikidata.dbpedia.org/resource/Q1215549
3444,7317,http://wikidata.dbpedia.org/resource/Q642559
3445,7318,http://wikidata.dbpedia.org/resource/Q51668
3446,7319,http://wikidata.dbpedia.org/resource/Q1103047
3447,7320,http://wikidata.dbpedia.org/resource/Q259807
3448,7321,http://wikidata.dbpedia.org/resource/Q6675905
3449,7324,http://wikidata.dbpedia.org/resource/Q977750
3450,7325,http://wikidata.dbpedia.org/resource/Q847646
3451,7327,http://wikidata.dbpedia.org/resource/Q695255
3452,7340,http://wikidata.dbpedia.org/resource/Q3281877
3453,7346,http://wikidata.dbpedia.org/resource/Q740020
3454,7347,http://wikidata.dbpedia.org/resource/Q472165
3455,7348,http://wikidata.dbpedia.org/resource/Q2296427
3456,7352,http://wikidata.dbpedia.org/resource/Q117378
3457,7354,http://wikidata.dbpedia.org/resource/Q1547390
3458,7360,http://wikidata.dbpedia.org/resource/Q219155
3459,7361,http://wikidata.dbpedia.org/resource/Q208269
3460,7362,http://wikidata.dbpedia.org/resource/Q1480747
3461,7366,http://wikidata.dbpedia.org/resource/Q127897
3462,7367,http://wikidata.dbpedia.org/resource/Q794306
3463,7369,http://wikidata.dbpedia.org/resource/Q581666
3464,7371,http://wikidata.dbpedia.org/resource/Q327681
3465,7373,http://wikidata.dbpedia.org/resource/Q461540
3466,7376,http://wikidata.dbpedia.org/resource/Q919363
3467,7379,http://wikidata.dbpedia.org/resource/Q626745
3468,7380,http://wikidata.dbpedia.org/resource/Q939325
3469,7381,http://wikidata.dbpedia.org/resource/Q584690
3470,7386,http://wikidata.dbpedia.org/resource/Q746733
3471,7387,http://wikidata.dbpedia.org/resource/Q219155
3472,7395,http://wikidata.dbpedia.org/resource/Q2048579
3473,7419,http://wikidata.dbpedia.org/resource/Q846209
3474,7439,http://wikidata.dbpedia.org/resource/Q1153794
3475,7440,http://wikidata.dbpedia.org/resource/Q16962611
3476,7444,http://wikidata.dbpedia.org/resource/Q224187
3477,7445,http://wikidata.dbpedia.org/resource/Q258009
3478,7448,http://wikidata.dbpedia.org/resource/Q1746750
3479,7449,http://wikidata.dbpedia.org/resource/Q573104
3480,7450,http://wikidata.dbpedia.org/resource/Q819109
3481,7451,http://wikidata.dbpedia.org/resource/Q631103
3482,7454,http://wikidata.dbpedia.org/resource/Q211009
3483,7458,http://wikidata.dbpedia.org/resource/Q186587
3484,7460,http://wikidata.dbpedia.org/resource/Q1106851
3485,7481,http://wikidata.dbpedia.org/resource/Q1088058
3486,7482,http://wikidata.dbpedia.org/resource/Q331617
3487,7486,http://wikidata.dbpedia.org/resource/Q1204213
3488,7493,http://wikidata.dbpedia.org/resource/Q1379585
3489,7541,http://wikidata.dbpedia.org/resource/Q1308592
3490,7564,http://wikidata.dbpedia.org/resource/Q133488
3491,7569,http://wikidata.dbpedia.org/resource/Q107761
3492,7570,http://wikidata.dbpedia.org/resource/Q204398
3493,7573,http://wikidata.dbpedia.org/resource/Q180279
3494,7579,http://wikidata.dbpedia.org/resource/Q940014
3495,7581,http://wikidata.dbpedia.org/resource/Q633008
3496,7584,http://wikidata.dbpedia.org/resource/Q1212587
3497,7614,http://wikidata.dbpedia.org/resource/Q2017333
3498,7618,http://wikidata.dbpedia.org/resource/Q556967
3499,7619,http://wikidata.dbpedia.org/resource/Q287536
3500,7624,http://wikidata.dbpedia.org/resource/Q40074
3501,7650,http://wikidata.dbpedia.org/resource/Q1194311
3502,7657,http://wikidata.dbpedia.org/resource/Q1759605
3503,7698,http://wikidata.dbpedia.org/resource/Q647599
3504,7700,http://wikidata.dbpedia.org/resource/Q465773
3505,7701,http://wikidata.dbpedia.org/resource/Q1072661
3506,7705,http://wikidata.dbpedia.org/resource/Q2031626
3507,7706,http://wikidata.dbpedia.org/resource/Q547279
3508,7720,http://wikidata.dbpedia.org/resource/Q470584
3509,7728,http://wikidata.dbpedia.org/resource/Q175018
3510,7743,http://wikidata.dbpedia.org/resource/Q770020
3511,7756,http://wikidata.dbpedia.org/resource/Q118976
3512,7757,http://wikidata.dbpedia.org/resource/Q785555
3513,7767,http://wikidata.dbpedia.org/resource/Q1217941
3514,7782,http://wikidata.dbpedia.org/resource/Q962592
3515,7802,http://wikidata.dbpedia.org/resource/Q1122971
3516,7820,http://wikidata.dbpedia.org/resource/Q753141
3517,7834,http://wikidata.dbpedia.org/resource/Q1271874
3518,7840,http://wikidata.dbpedia.org/resource/Q760012
3519,7842,http://wikidata.dbpedia.org/resource/Q114819
3520,7846,http://wikidata.dbpedia.org/resource/Q1507513
3521,7883,http://wikidata.dbpedia.org/resource/Q1633356
3522,7884,http://wikidata.dbpedia.org/resource/Q1617999
3523,7888,http://wikidata.dbpedia.org/resource/Q1037371
3524,7889,http://wikidata.dbpedia.org/resource/Q1169098
3525,7895,http://wikidata.dbpedia.org/resource/Q917403
3526,7925,http://wikidata.dbpedia.org/resource/Q39946
3527,7930,http://wikidata.dbpedia.org/resource/Q27338
3528,7932,http://wikidata.dbpedia.org/resource/Q5223193
3529,7934,http://wikidata.dbpedia.org/resource/Q187423
3530,7937,http://wikidata.dbpedia.org/resource/Q464651
3531,7980,http://wikidata.dbpedia.org/resource/Q467053
3532,7981,http://wikidata.dbpedia.org/resource/Q714057
3533,7982,http://wikidata.dbpedia.org/resource/Q255260
3534,7983,http://wikidata.dbpedia.org/resource/Q729026
3535,7991,http://wikidata.dbpedia.org/resource/Q647870
3536,8008,http://wikidata.dbpedia.org/resource/Q636534
3537,8011,http://wikidata.dbpedia.org/resource/Q7774014
3538,8012,http://wikidata.dbpedia.org/resource/Q1091097
3539,8014,http://wikidata.dbpedia.org/resource/Q494871
3540,8016,http://wikidata.dbpedia.org/resource/Q1519938
3541,8024,http://wikidata.dbpedia.org/resource/Q1538920
3542,8033,http://wikidata.dbpedia.org/resource/Q658847
3543,8035,http://wikidata.dbpedia.org/resource/Q2299040
3544,8042,http://wikidata.dbpedia.org/resource/Q841335
3545,8044,http://wikidata.dbpedia.org/resource/Q944624
3546,8119,http://wikidata.dbpedia.org/resource/Q979733
3547,8128,http://wikidata.dbpedia.org/resource/Q187276
3548,8132,http://wikidata.dbpedia.org/resource/Q1479218
3549,8138,http://wikidata.dbpedia.org/resource/Q4817961
3550,8167,http://wikidata.dbpedia.org/resource/Q1425815
3551,8183,http://wikidata.dbpedia.org/resource/Q1753575
3552,8199,http://wikidata.dbpedia.org/resource/Q1076605
3553,8207,http://wikidata.dbpedia.org/resource/Q901140
3554,8228,http://wikidata.dbpedia.org/resource/Q221462
3555,8235,http://wikidata.dbpedia.org/resource/Q778755
3556,8254,http://wikidata.dbpedia.org/resource/Q260616
3557,8261,http://wikidata.dbpedia.org/resource/Q669622
3558,8266,http://wikidata.dbpedia.org/resource/Q1754021
3559,8268,http://wikidata.dbpedia.org/resource/Q577469
3560,8290,http://wikidata.dbpedia.org/resource/Q2721214
3561,8327,http://wikidata.dbpedia.org/resource/Q260208
3562,8337,http://wikidata.dbpedia.org/resource/Q5435430
3563,8340,http://wikidata.dbpedia.org/resource/Q496316
3564,8341,http://wikidata.dbpedia.org/resource/Q645752
3565,8361,http://wikidata.dbpedia.org/resource/Q14320
3566,8362,http://wikidata.dbpedia.org/resource/Q1422400
3567,8363,http://wikidata.dbpedia.org/resource/Q2575316
3568,8364,http://wikidata.dbpedia.org/resource/Q2383324
3569,8366,http://wikidata.dbpedia.org/resource/Q1474127
3570,8368,http://wikidata.dbpedia.org/resource/Q102448
3571,8369,http://wikidata.dbpedia.org/resource/Q1358271
